,LD1,LD2,LD3,Label
46458,-0.16184201,0.268171385,1.545595829,D
46482,-0.187981795,1.820853475,1.780237261,D
46506,0.068090394,1.078131142,-0.209361829,D
46530,0.662181257,1.58699153,0.220544036,D
46554,0.505090594,0.598920107,1.204801816,D
46578,-0.122041184,0.234586533,0.556198424,D
46602,0.239625452,0.68705849,0.535810854,D
46626,0.009827549,0.084829976,0.437508969,D
46650,0.199468854,0.145430466,0.165502134,D
46674,0.098278705,0.138702093,-0.808687952,D
46698,-0.068016716,0.289116564,-0.157757084,D
46721,-0.014110466,0.147202966,-0.324089928,D
46745,-0.292124445,0.012053133,-0.273374971,D
46769,-0.040757549,0.009749008,-0.006929703,D
46790,0.454520974,0.884839779,-0.302399098,D
46814,0.585714606,-0.17214821,-2.116170812,D
46838,0.508464389,0.669445088,0.319739977,D
46862,0.049445196,0.28945428,-0.246730439,D
46886,0.092271597,-0.103355145,-0.519020278,D
46909,0.137312429,-0.179806255,0.556541292,D
46933,-0.081669578,-0.06336444,-0.027541353,D
46957,-0.03208085,0.081042885,-0.168790899,D
46981,0.117337427,-0.100739944,0.196979801,D
47003,0.126182074,0.588748195,-0.293976361,D
47027,-0.10357015,1.128253351,-0.593462286,D
47051,-0.939317159,0.139175043,-0.267199224,D
47075,-0.159533262,0.062122708,0.464672633,D
47099,-0.196590899,0.097028267,-0.186379601,D
47122,-0.441403274,-0.17791214,-0.424352741,D
47146,-0.011905404,0.052234149,-0.101261366,D
47170,-0.001581825,-0.002414353,-0.1586605,D
47194,-0.296247538,0.381481409,-0.155175614,D
47218,0.52179449,0.814355931,0.037346615,D
47242,0.082688894,0.832565094,0.310743726,D
47266,0.568259035,1.428938052,-0.153623952,D
47290,0.200769345,0.444185781,0.37179278,D
47314,0.063734724,0.203838028,0.350072067,D
47338,0.030464462,0.202550532,0.107889923,D
47362,0.09606274,0.168954973,0.181194192,D
47386,0.121540249,-0.014394584,-0.109383317,D
47410,0.365231074,0.654600325,0.026769353,D
47434,0.265630054,0.98519882,0.752357907,D
47458,0.58555396,0.547262574,-0.55330151,D
47482,-0.024000302,0.146052725,-0.107089316,D
47506,0.041141665,0.172491701,0.116353882,D
47530,0.159193262,0.025666834,-0.097566668,D
47553,0.975080982,1.062480403,-1.28097706,D
47577,0.283914666,0.291070242,-0.714258796,D
47601,0.514576725,0.26803845,-1.274073861,D
47625,0.236154098,0.017948387,0.424036799,D
47649,0.08593573,0.036835964,-0.212890186,D
47673,0.107414442,0.134342775,-0.2544056,D
47697,0.059275969,0.10281363,0.008202331,D
47721,0.012051519,-0.084754937,-0.039246612,D
47745,0.609090793,1.419991601,0.101661436,D
47769,0.380589179,2.138648723,-0.380993942,D
47793,1.415726678,3.11413045,-0.551011043,D
47817,-0.130449847,0.227716565,0.441297717,D
47841,0.250149163,1.494940949,-0.025765074,D
47865,0.350987639,0.579985815,0.463142713,D
47889,-0.046378933,0.384486478,-0.295002887,D
47913,-0.092832611,0.385919418,0.218363717,D
47936,0.21301615,0.728535909,0.217938087,D
47960,0.420181796,-0.190599251,-0.278919313,D
47984,0.162573676,-0.13190041,0.030855227,D
48007,0.280451605,0.195799553,-0.165984608,D
48030,0.066341381,-0.06375858,-0.318889469,D
48053,0.012188574,-0.091535751,0.22325128,D
48072,0.022227582,0.067650498,-0.115118455,D
48092,-0.4974482,1.35906873,-1.683046117,D
48116,0.287764621,0.407884958,-0.167310008,D
48140,0.087999512,0.485033243,-0.193928264,D
48164,0.097097582,-0.318235048,0.310798438,D
48188,0.119079358,-0.158389431,0.143475726,D
48210,0.067665801,-0.222861668,0.103568128,D
48234,-0.07224693,-0.023218382,0.477925789,D
48256,0.516628049,0.853002915,-0.113516502,D
48280,0.794306732,0.95696646,0.297204064,D
48304,0.485968299,1.867038219,-1.747665633,D
48328,0.080361953,0.45001556,0.463966255,D
48352,0.340381435,0.091021569,-0.084452521,D
48376,0.077471525,0.22105601,0.390197512,D
48400,0.307356609,0.314965857,-0.305251333,D
48424,0.293559,0.251799543,0.193458825,D
48448,0.09251089,0.197341874,0.271131684,D
48472,-0.087339992,0.530179396,-0.161519082,D
48496,-0.065092047,0.479993859,-0.057461311,D
48520,0.492305675,-0.609356887,-1.565430522,D
48544,0.499893407,0.412380773,-1.343158861,D
48568,0.318942398,0.618480691,-1.154898122,D
48592,-0.124815614,0.133841429,-0.550302186,D
48616,0.166324859,0.088182438,0.357213124,D
48640,-0.19837821,0.296305957,0.667509469,D
48664,-0.036781685,0.289045263,-0.205603939,D
48688,0.174032256,0.09933666,-0.272628294,D
48712,0.15877982,1.222483711,0.390882655,D
48736,0.208763683,0.559862339,-0.580520586,D
48760,0.035711644,-0.033061437,0.177547885,D
48784,0.004283311,-0.1383779,0.173530586,D
48808,0.008637277,0.089211708,0.057848838,D
48832,0.608708728,1.08186812,0.370780479,D
48856,0.348884139,1.797831331,-1.311649953,D
48880,0.760447348,1.023855821,-0.988513954,D
48904,0.01485991,-0.011851718,-0.024306854,D
48928,0.108090511,0.922134312,-0.553839161,D
48952,0.650465047,0.192621961,-1.278559624,D
48976,0.208739621,0.138417336,0.279552783,D
49000,0.477121867,0.497315663,-0.859974492,D
49024,0.612827015,0.754197204,-0.67749708,D
49048,0.177985299,0.704182273,-0.137851555,D
49072,-0.125270494,0.013054564,0.590976962,D
49096,0.077909517,-0.162348591,0.3144344,D
49119,0.034826697,0.16967116,0.295994641,D
49143,1.06238108,1.244867548,-1.067453363,D
49167,0.885032516,-2.208478622,-1.853956602,D
49191,0.527621686,-0.209210287,-0.757063834,D
49215,0.134991245,-0.110699142,-0.274071878,D
49239,0.243336771,-0.625113167,-0.463890833,D
49263,0.058309306,-0.189257178,0.187070099,D
49287,0.298140875,-0.021319777,0.060834179,D
49310,0.166248783,-0.142418588,-0.720927262,D
49334,-0.001411721,-0.130082293,0.119861921,D
49356,0.349280745,0.218518907,-0.370900034,D
49380,0.316461421,0.327863927,-0.853145649,D
49404,0.02757382,0.680521384,0.290098076,D
49428,-0.003233014,0.21394613,-0.289451211,D
49452,0.134050717,-0.346424419,-0.446984932,D
49476,-0.031908378,0.215582402,0.186417848,D
49500,0.137622043,0.147161833,-0.256025676,D
49520,0.044840016,0.321317596,-0.45909016,D
49542,0.024242212,0.210249973,0.074554804,D
49563,0.11550557,0.493036724,-0.378388076,D
49587,0.10177962,0.154501161,0.058613945,D
49611,0.659945516,0.873660304,-1.158059688,D
49635,-0.010375082,-0.019652665,0.196255791,D
49658,-0.020856671,0.054796174,-0.056225202,D
49679,0.405674917,-0.334378173,0.198351262,D
49703,0.041543599,0.092753723,0.117458004,D
49723,0.248695861,-0.10543949,-0.001903391,D
49745,2.004126244,3.991775406,-1.100810767,D
49769,0.695639564,0.814540232,-1.276832268,D
49793,-0.057445925,0.083255398,0.039834392,D
49817,0.528167109,0.842276211,0.447475479,D
49841,0.109135201,0.127317259,-0.35336797,D
49865,-0.004299199,0.357327625,-0.158848029,D
49888,0.267794545,0.118589553,-0.244357127,D
49912,0.401087563,0.811281207,-0.252811586,D
49936,0.560323294,0.756706981,0.594840782,D
49960,0.009368768,0.311961333,-0.048074118,D
49984,-0.061368171,0.222205718,0.083723515,D
50008,0.113140342,0.160769792,0.469203163,D
50032,0.104974955,0.174361907,-0.286634357,D
50055,0.172173976,-0.011672765,-0.173871255,D
50079,0.110408745,-0.00825616,-0.000849896,D
50103,0.250230248,0.381506693,-0.54823902,D
50126,0.26056853,-0.428478946,0.020978513,D
50150,-0.171795701,2.966969891,-2.544097677,D
50174,0.101988376,-0.170211566,-0.41298639,D
50193,0.184609134,0.189094249,-0.169271789,D
50217,-0.536944275,1.174883698,-0.729448748,D
50241,0.109374687,0.316400373,-0.136607917,D
50265,0.241569516,0.090227517,-0.228761746,D
50289,0.422453812,0.750472609,-0.217185831,D
50313,0.205480516,0.62245837,-0.934045251,D
50337,0.119565561,0.740502693,-0.01707938,D
50361,0.036963494,0.189311376,0.129456057,D
50385,0.088866879,0.140864784,0.110197194,D
50409,0.025862028,0.159855843,-0.221380813,D
50433,0.033283833,0.038265584,0.004945123,D
50456,0.08421557,0.134356892,-0.060390395,D
50479,0.308015038,0.233579422,-0.585749594,D
50503,0.306371244,-0.531053541,-0.629279379,D
50527,0.125594299,0.191101277,-0.266106126,D
50551,0.187133275,-0.085494935,-0.28368221,D
50574,0.26286857,0.496326,-0.402029263,D
50598,0.038153538,0.144509552,-0.274990977,D
50620,-0.091960169,-0.183854076,0.347059175,D
50644,0.418252083,0.971431242,-0.104460661,D
50668,0.600494356,-0.418701234,-0.212076957,D
50692,0.438907329,0.041274666,0.158834346,D
50716,-0.123177872,0.058556768,-0.182113886,D
50740,0.172033357,-0.011127488,0.010107515,D
50764,-0.047709158,0.010607897,0.278693481,D
50787,-0.010662302,-0.010631261,0.011979551,D
50811,0.017478282,-0.032753037,0.170599554,D
50833,0.147773582,-0.060897236,-0.003202924,D
50855,0.403290052,1.014705894,-1.427264362,D
50879,0.455641389,0.096238746,-0.466845159,D
50903,0.256262937,-0.286524315,-0.466451225,D
50927,-0.241692089,0.281828525,0.028772414,D
50951,0.11681201,0.022826099,-0.170240974,D
50975,0.018245763,0.112441107,-0.28725381,D
50999,-0.018656243,0.011448104,0.257614851,D
51023,1.689561257,-0.106277079,-3.360798575,D
51047,1.786136325,0.908574884,0.225046305,D
51071,0.675764696,-0.031863433,1.220244208,D
51095,-0.072766217,-0.048176321,-0.067445811,D
51119,0.053761599,0.255522277,0.851964972,D
51143,0.115434693,-0.102068053,0.478505603,D
51167,0.195764657,0.306430424,-0.077707766,D
51191,0.175312892,-0.019704685,-0.211928808,D
51215,0.024114431,0.073268364,-0.479273227,D
51239,-0.511245217,-0.26535355,0.746785272,D
51263,-0.214539874,-0.035566205,-1.331293364,D
51287,0.054419113,-0.137623356,-0.25892342,D
51309,-0.775584536,0.048068891,0.262983686,D
51332,0.045346443,-0.272334037,-0.061077494,D
51356,0.29022215,0.537985022,0.181711848,D
51380,0.172180032,0.558238158,-0.73083539,D
51404,0.137218327,1.290727087,-0.217774585,D
51428,0.088300877,0.206331805,0.065594944,D
51452,0.207836171,0.032365505,-0.077091437,D
51476,0.192629464,0.448673643,0.042563138,D
51500,0.089355292,0.039240478,2.13E-05,D
51523,-0.058870872,-1.754910922,0.751764752,D
51547,0.511310471,0.504952325,0.295661705,D
51571,0.480282168,-0.231244937,-0.183817414,D
51595,-0.525045789,-1.423218625,1.380396036,D
51619,-0.115615977,-0.069052057,0.776384441,D
51643,-0.03282675,0.079305237,0.311420233,D
51666,-0.067463469,-0.095472373,-0.033972163,D
51690,0.918574384,-0.10909531,1.382297793,D
51714,-0.285292957,5.70048858,1.420501608,D
51738,0.240547926,1.842225639,2.186515422,D
51762,0.276457613,0.173509566,1.344146355,D
51786,-1.051865311,0.611662081,3.499063065,D
51810,0.129070605,-0.309393413,-0.104252976,D
51834,-0.125725577,-0.386840489,0.726799084,D
51858,-0.215846553,0.151041648,-0.214509192,D
51882,0.594475254,0.459928022,-0.123119829,D
51906,0.402757135,0.478548795,1.616087271,D
51930,-4.241705196,1.325554573,-0.695490348,D
51954,0.159437348,0.128303827,-0.149473405,D
51977,0.125077064,-0.488452459,0.89992329,D
52001,-1.81882552,0.05656729,0.073620897,D
52025,0.174058623,0.025670718,-0.205287769,D
52047,-0.425436697,0.064037265,0.3809112,D
52071,0.903451054,1.000956533,1.670656096,D
52095,-0.060255052,0.777734435,0.064783407,D
52119,0.137707282,0.953851026,1.291673189,D
52143,6.662684116,3.712790985,5.51368414,D
52167,-0.026545696,0.276326063,-1.036107423,D
52191,-0.32904961,0.314712878,0.698745559,D
52215,1.020973634,-0.591385871,2.523626022,D
52239,-0.131750959,-0.070486374,-0.294063767,D
52262,0.034050573,0.975893005,0.093681028,D
52286,0.466602724,0.119526717,-0.115245431,D
52310,-0.00704411,0.354621512,-0.310235951,D
52334,0.34384499,-0.002535496,-0.152296662,D
52358,-0.044655774,0.556399983,-0.486936631,D
52382,-0.091053537,-0.044378773,-0.145946842,D
52406,0.21187512,0.013933043,-0.124522354,D
52430,-0.02064207,0.108022379,-0.191348541,D
52454,0.319411504,0.050023012,-0.556200933,D
52478,0.594012878,0.526298606,-0.752746763,D
52502,0.259573346,0.57270789,-0.411866235,D
52526,0.197763968,-0.093730838,-0.107829554,D
52549,0.122044054,-0.078950313,0.003118631,D
52573,0.121944018,0.364406425,-0.097271859,D
52596,-0.067602735,0.681778463,0.654272531,D
52620,0.149324358,0.332521854,-0.288288969,D
52644,0.497468477,0.460945375,0.656250542,D
52668,0.090010681,0.255901898,0.079194077,D
52692,-0.048970735,0.249415911,0.091600612,D
52716,0.250386899,0.059059269,0.251663726,D
52740,0.020912033,0.199062218,-0.374202907,D
52764,0.237276789,0.468807783,0.170194934,D
52788,0.792917205,1.028665766,-0.27743977,D
52812,0.473237985,0.404763897,0.615591248,D
52836,0.017639401,-0.074207595,-0.037911884,D
52859,0.132752788,0.457135182,-0.114103794,D
52883,0.135621082,0.040257113,0.683876895,D
52907,-0.026423125,-0.126223899,0.224839908,D
52931,0.103902853,0.255521452,0.141892521,D
52955,0.315257704,1.021332948,-0.768322937,D
52979,0.125641539,0.308588854,0.30385406,D
53003,0.128383439,2.234272123,-2.287501687,D
53027,0.296410884,0.12898585,0.219492277,D
53051,0.078434632,0.080041475,-0.314797222,D
53075,0.144172016,0.155511547,-0.364287735,D
53099,0.080941549,0.088497054,-0.535579692,D
53123,0.084436198,0.040193707,-0.013889644,D
53146,-0.082542491,0.094631363,0.002209393,D
53169,1.544295084,1.867159951,-1.037814956,D
53193,0.99696318,0.874432775,-1.42461123,D
53217,0.247406367,1.347083851,-0.392469604,D
53241,0.296791948,-0.107567141,0.27358984,D
53265,0.174737128,0.245787541,-0.108837508,D
53289,0.151719224,0.15291805,-0.348711528,D
53313,-0.010895749,0.004963052,-0.055556124,D
53337,0.216812136,1.124459349,0.024175047,D
53361,-0.109875469,0.180285857,0.354623174,D
53385,0.938033573,1.263993087,-0.586502716,D
53409,0.115879845,0.039132123,-0.337796927,D
53433,0.017523072,0.04785131,0.03821894,D
53454,0.287395641,0.118296944,0.405885569,D
53478,0.00260953,0.040226937,0.156607037,D
53500,0.069833987,-0.026113365,0.06079298,D
53523,0.308059189,0.445545333,-0.164396085,D
53547,0.481345025,0.305122212,-0.076616322,D
53571,0.691049697,0.890371471,-0.678433863,D
53595,0.990922017,0.804840153,-2.709111818,D
53619,0.003025019,0.283691311,0.183003634,D
53642,0.284618871,0.2534689,0.088267411,D
53665,0.390450518,0.495352551,-0.698962368,D
53687,0.183708958,-0.035829174,0.063192335,D
53710,0.089195288,0.12403071,0.100004461,D
53732,0.470642703,1.554766683,-1.988856905,D
53756,0.363108706,0.874346157,-0.61651944,D
53780,0.607973939,0.623997568,1.108424382,D
53804,0.067424239,0.204826605,-0.040369603,D
53828,0.27172646,0.000804311,-0.553986641,D
53852,-0.101743571,0.152685573,0.363159177,D
53876,0.093215532,-0.145444671,0.040388201,D
53900,0.118191197,0.087856989,-0.048554534,A
53924,0.068318302,0.217479888,-0.024073044,A
53946,-0.204000737,-0.908869985,0.867896278,A
53970,-0.070903532,0.045925174,0.405303782,A
53994,-0.230588378,-0.886132977,0.827359003,A
54017,-0.047381334,0.114779745,0.175221407,A
54037,0.299409135,-0.285556654,0.315059116,A
54060,-0.056281773,-0.083671179,0.135477176,A
54081,0.020096222,-0.115916746,-0.103841304,A
54102,-0.019686856,-0.170423465,0.05217462,A
54121,-1.765067418,-3.210183932,0.390612507,A
54144,0.293956278,0.559236131,0.520479988,A
54167,0.272854422,0.261888945,-0.422909457,A
54188,-0.713204275,-1.72206237,-0.228925492,A
54208,0.132590132,0.053263427,-0.314910547,A
54225,0.048490665,0.007801376,-0.281878872,A
54240,-0.031452519,-0.153253887,-0.42975039,D
54264,0.646023479,-0.330233709,-0.439800837,D
54288,0.780962298,-1.137202127,-0.174273699,D
54312,-0.017821527,-0.005121428,0.007721677,D
54336,0.068742634,-0.024469101,0.365398364,D
54360,0.31306791,-0.151999819,-0.995302672,D
54384,-8.66067204,1.523663436,0.001284539,D
54406,0.724729591,1.253099602,0.0602426,D
54430,-5.966726453,6.255043738,5.078095124,D
54454,-7.554017846,1.339213614,0.406936289,D
54478,0.117283502,0.502979129,0.02936523,D
54502,-1.116907681,0.652383429,0.984339868,D
54526,-4.461485094,0.89028741,0.69317067,D
54550,0.092685021,0.216864872,0.001500351,D
54574,-0.400432142,-0.189123722,0.644868571,D
54598,-1.915091072,0.659292548,0.031881042,D
54622,1.999751056,3.04299118,-0.229750746,D
54646,0.364507361,0.16366517,0.123177233,D
54670,0.723729469,1.721588632,2.085617267,D
54694,0.725393181,0.987405328,0.396189136,D
54718,0.169622695,-0.055717277,0.410930984,D
54742,0.093275299,0.986577397,1.978824398,D
54766,0.160904427,0.180871748,0.26355956,D
54790,0.234760294,-0.079077246,-1.065821765,D
54814,-0.286069711,-1.086616627,0.48129785,D
54837,0.219461992,-0.644637391,-0.714839359,D
54861,0.170847613,-0.04788929,-0.364775959,D
54885,0.072530676,-0.021906465,-0.046103996,D
54900,0.095178751,0.06503425,0.017273859,D
54918,0.011866997,0.034486515,0.017310275,D
54930,-0.261552639,0.573245239,0.258029715,D
54954,-0.464315597,0.707857287,0.431896282,D
54978,0.438294064,-0.931243073,-0.780264211,D
54999,0.041385632,-0.261137657,-0.172986514,D
55016,0.078307546,0.151909044,-0.136442964,D
55032,-0.020293818,-0.763581923,0.083028981,A
55051,-0.034426664,-0.246249835,0.062622563,A
55066,0.014844478,-0.220131106,-0.010888223,D
55084,-0.158985013,-0.362996694,-0.340314842,D
55102,-0.017216081,-0.087649233,0.011414756,D
55115,-0.065881709,-0.059534041,-0.077253843,D
55131,0.2031858,0.033486942,-0.035648674,A
55152,-0.778076293,-4.569120462,1.394987542,A
55174,0.179445274,0.036417473,-0.208551223,A
55189,-0.298997322,-1.583374289,0.517720831,A
55209,0.002742517,-0.014246952,-0.004548099,A
55223,-0.126517958,-1.10485158,0.345050966,A
55246,-0.102468237,-0.397005509,-0.263725712,A
55270,-0.026476049,0.235639199,0.162535581,A
55294,0.022189661,-0.174181576,0.486335885,A
55315,-0.026729659,0.140652796,-0.02085046,A
55338,0.223121523,-0.499310486,-0.506942906,D
55362,0.834265898,-0.191692339,-1.042530941,D
55384,0.241702066,-0.242340714,-0.166906154,D
55406,0.557510711,-0.22533017,-0.546742118,D
55428,-0.17439271,-2.13772957,0.601825157,A
55450,-0.158067294,-1.926975049,0.439186427,A
55472,-0.036078591,-0.570552286,0.123823236,A
55490,0.045018834,-2.00074126,0.889942476,A
55511,-0.158835589,-0.777766269,0.64083945,A
55531,-0.044948381,-0.594085732,0.510113377,A
55550,-0.082881791,-0.390853628,0.423552984,A
55567,0.235698307,0.119272594,-0.119550747,D
55585,0.066243531,0.159227286,-0.078175469,D
55603,0.471423438,0.620846935,-0.795461601,A
55627,0.157563867,0.067068146,0.043827197,A
55651,0.13759976,-0.056981955,-0.37528536,D
55671,-0.016456018,-0.116322777,0.149323459,D
55687,0.363087393,0.058122349,-1.096882043,A
55710,0.161384414,0.218560686,-0.804367746,A
55733,0.644085135,-0.00538024,0.281903962,D
55752,0.145939871,-0.062475915,0.1590126,D
55770,0.181376087,0.117050311,-0.246567123,D
55786,0.668672441,1.010284117,-0.324985957,A
55807,0.241617926,0.038965265,-0.47377511,A
